"conceptid";"preflabel";"modified";"altlabel";"definition"
"TOOL1585";"Sequoia Scientific LISST Holo 2 Digital Holographic Particle Imaging System";"1/26/2021 14:35:01";"LISST-Holo2";"Submersible Digital Holographic Particle Imaging System for measurement of large, complex flocs, plankton, and other particles in water. It takes images at very short shutter times, scanning for a relatively large volume. The LISST-HOLO contains a red (658nm) laser that emits collimated light into the sample volume. The light is scattered by suspended particles. The scattered light then interferes with the unscattered portion of the beam. The resulting interference pattern is captured by an onboard camera. The image captured by the camera is known as a hologram. The hologram can be digitally reconstructed to produce an in-focus picture of all the particles in the sample volume. Information about the particles size, shape, and position can all be extracted from the hologram. Holograms are captured at 20Hz. The system has 237 GB of data memory."
"TOOL1586";"iSiTEC Lightframe On-sight Keyspecies Investigation {LOKI} imaging sensor - Schulz et al. (2009)";"1/7/2021 16:29:34";"iSiTEC LOKI";"An underwater camera system designed for vertical hauls for continuous, in-situ imaging of zooplankton. It is equipped with environmental sensors (e.g. pressure, temperature, salinity, chl a) which send data every second, providing a vertical resolution of zooplankton and environmental variables of ~30-40 cm. Images of the LOKI system often allow the identification of fine morphological features, developmental stages, sex and, in some cases, investigation of internal body structures. It uses a flow-through chamber with an upstream plankton net. LOKI operates an industrial camera with up to 6 Mpixels at 15 &micro;s shutter time, combined with a tailored high power LED flash unit to image a volume of approximately 20 x 20 x 5 mm^3 in a flow-through chamber."
"TOOL1587";"ZooCam imaging sensor - Colas et al. (2017)";"1/6/2021 13:58:10";"ZooCam";"An in-flow system for on-board imaging of fish eggs and zooplankton. It is designed to digitize and analyse on board large volume samples of preserved and living metazooplankton (i.e. multicellular zooplankton) and fish eggs >300&micro;m equivalent spherical diameter (ESD). The ZooCAM features a fluidic module and an optical/imaging module. The sample is mixed with filtered seawater in the fluidic module, which is connected to a high volume peristaltic pump. The pump drives the seawater and the particles through the tubing to a flow cell were they are imaged. The flow cell is mounted between the camera and the illumination system. The images are captured by a 1280 x 1024 pixel black and white USB 3.0 CCD camera (Thorlabs), on which a telecentric 0.5X lens (Edmund optics) is mounted. The pump flow speed can be manually adjusted between 0.28 l/min and 1.7 l/min."
"TOOL1588";"McLane Research Laboratories Imaging FlowCytobot imaging sensor";"1/6/2021 14:16:37";"McLane IFCB";"An in-situ automated submersible imaging flow cytometer that generates images of particles in-flow taken from the aquatic environment. It can be used for bench top analysis as well as for pier and other wired deployments. Extended unattended deployments (6 to 9 months) are possible. The IFCB uses a combination of flow cytometric and video technology to capture high resolution images of suspended particles. Laser induced fluorescence and light scattering from individual particles are measured and used to trigger targeted image acquisition. Collected images during continuous monitoring can be processed externally with automated image classification software. Images can be classified to the genus or even species level. IFCB generates high resolution (~3.4 pixels/micron) images of suspended particles in the size range <10 to 150 &micro;m. The instrument continuously samples at a rate of 15ml of sea water per hour. Depending on the target population the IFCB can generate on the order of 30 000 high resolution images per hour.It is depth rated to 40m."
"TOOL1589";"Guralp Systems CMG-1T ocean bottom seismometer";"1/18/2021 00:15:06";"Guralp CMG-1T OBS";"A broadband ocean bottom seismometer designed to destect movements in the Earth's crust such as earthquake activity. It primarily outputs ground accelteration and velocity. It features a unique mass locking system which reduces the possibility of damage to the sensor pivots and springs. It is housed in a titanium sphere and depth-rated to 3000 m. It features 360 s velocity feedback and an operating frequency of 50 Hz."
"TOOL1590";"JFE Advantech Rinko II {ARO-CAR/CAD} oxygen sensor";"1/18/2021 00:15:06";"JFE Rinko II";"A fast-response optical dissolved oxygen and temperature sensor. The DO sensor is coated with photostimulable phosphor (PSP) on the outside of the pressure-resistant acrylic optical window, measuring phosphorescence quenching phase shift. The excitation blue LED pulse generates a red phosphorescence pulse, which in turn has an inverse correlation with the oxygen partial pressure in the water. The Rinko II (ARO-CAR/CAD) is a wired digital output model. It has a response time of less than 1 second in air, enabling dissolved oxygen measurements with continuous profiling at high speeds (~0.5 m/s). The dissolved oxygen sensor has a non-linear accuracy of +/-2% of full scale (at 1 atm, 25 deg C) and the temperature sensor +/-0.02 deg C."
"TOOL1591";"Kistler K-Beam 8395A capacitive MEMS triaxial accelerometer series";"1/18/2021 00:15:06";"Kistler 8395A accelerometer";"A triaxial capacitive MEMS accelerometer designed to measure low frequency vibration and acceleration for a variety of applications, such as civil engineering, aerospace, structural analysis, and more. It features a quartz element which is sensitive to either compressive or shear loads. The sensor is connected to an electronic device for converting the charge signal into a voltage signal proportional to the mechanical force. The conversion is made either by means of a separate charge amplifier or an impedance converter with coupler, typically integrated into the sensor The 8395A also features built-in low-pass filters. It has a measurement range of 2-250 g, a frequency response of 0-1000 hz (+/- 5 %) and an operating temperature range from -54 to +121 deg C."
"TOOL1592";"LEMI LLC LEMI-039 3C 3-component analog magnetometer";"1/18/2021 00:15:06";"LEMI-039 3C magnetometer";"A vector analogue magnetometer designed for the precise measurement of Earth's magnetic field at land or sea. It is suitable for long-term continuous deployment due to its low power consumption. It is produced on the base of a flux-gate sensor, with all electronics housed in PCB with analogue output. This is coupled with an analogue registration unit. It has a measurement range (at analogue output) of +/- 65000 nT, a frequency band of DC-10 Hz, an operating temperature range of -20 to +60 degC, and an orthogonality error of < 30 min of arc."
"TOOL1593";"Naxys Ehyd 02345 ethernet hydrophone";"1/19/2021 13:12:27";"Naxys 02345 hydrophone";"An ethernet hydrophone for use in subsea applications such as seismic monitoring, subsea installation monitoring, and marine traffic monitoring. The hydrophone can be operated in armed mode for scheduling monitoring during a specific time period, or in manual mode for straight on-off operation. Naxys Manager software allows users to select a gain (0-10-20-40 dB) and sampling rate, and apply a suitable frequency filter. Files can be processed using Naxys Analysing software once transferred to a PC. An array of up to five hydrophones can be configured in the field. Each Cat5 ethernet cable has a maximum length of 100m. The hydrophone is depth-rated to 3000 m. It features sampling frequencies in steps 6-12-24-48- 96-192-284-768 kHz, but has an overall frequency range of 5-300 kHz."
"TOOL1594";"Ref Tek 130-01 broadband seismic recorder";"1/19/2021 13:12:27";"Ref Tek 130-01";"A broadband seismic recorder for use in site-noise, aftershock, active-source and micro-zonation surveys. The 130-01 features either 3 or 6 input channels for connection with all types of seismic sensor. The network command/control and data telemetry operates via Ethernet 10BaseT or serial PPP. It features an LCD display. User setup, control, status and data monitoring can all be done via PDA device running PFC software, or via PC running RTI software. A GPS receiver is supplied separately to the main recorder. Compact flash disks are available for up to 8Gb data storage. (~200 days recording). It has an operating temperature range from -20 to +60 deg C and is rated IP67 watertight. Its input voltage is 10 to 16 VDC."
"TOOL1595";"Silicon Audio Low-Noise optical seismometer";"1/19/2021 13:12:27";"Silicon Audio optical seismometer";"An optical broadband seismometer designed for ocean bottom exploration. The seismometer uses optical interferometry to detect ground movements. This is involves splitting a laser beam along two paths; one reflects off a motion-responsive mirror, and the other a fixed mirror. The difference in distance travelled by each beam is detected by photo-diodes, and ground movements are inferred via different light intensities from the difference in distance travelled by each beam. The system is suited to low-noise applications, and can be used in any orientation due to the stiff springs used. The seismometer can be configured in high-sensitivity, high dynamic range or high velocity modes, with sensitivities of 60 V/g, 15 V/g and 750 V/m/s respectively. The seismometer can detect ground motion as small as 1 femtometre (10^-15 m). Its operating temperature range is from -35 to +75 degC."
"TOOL1596";"Sonardyne Fetch 8306 sensor logging node";"1/19/2021 13:12:27";"Sonardyne Fetch 8306";"A wireless autonomous sensor data logger suitable for various subsea applications. It can be configured with an array of different sensors such as temperature, pressure, inclination, sound velocity and more. Bluetooth and serial links are available for configuration and testing pre-deployment. Data can be wirelessly recovered via an integrated acoustic modem at 9000 bits per second. The Fetch 8306 is also compatible with Sonardyne's USBL positioning systems. It features extremely long battery life at approximately 12 years, enabling long-term deployment and logging capabilities. The logger is depth-rated to 3000 m (steel) or 6000 m (titanium) dependent on the housing material selected. It has an operating frequency of 19-34 kHz (MF) or 14-19 kHz (LMF). Its operating temperature range is from -5 to +35 degC."
"TOOL1597";"Sound Metrics Aris Explorer 3000 imaging sonar";"1/19/2021 13:12:27";"Sound Metrics ARIS Explorer 3000";"A high-resolution imaging sonar instrument designed for various shallow underwater inspection and monitoring applications, including target identification and classification. Part of the DIDSON brand, the ARIS Explorer 3000 offers dual frequencies for either detection or identification, as well as dynamic focusing. The ARIS Explorer 3000 can be paired with the ARIS Rotator AR2 mounted either on a tripod, pole, or ROV to enable 360-degree pan and tilt of the imaging sonar instrument. The instrument is supplied with Windows software for processing using an Ethernet interface. It features 128 beams and has an identification frequency of 3 MHz at 5 m range. Its detection frequency is 1.8 MHz at 15 m range. It is depth-rated to 300 m. Each beam is 0.25 degrees wide, and the overall field of view is 30x15 degrees."
"TOOL1598";"Kipp and Zonen CUV5 Total UV Radiometer";"1/20/2021 10:53:51";"Kipp and Zonen CUV5";"An instrument for measuring the total UV radiation from natural sunlight for applications in meteorology and outdoor material testing. The dome and diffuser provide optimized directional response. A specially designed optical filter provides sensitivity to combined UVA and UVB irradiance. The photodiode generates a voltage output linearly proportional to the UV intensity. It has a spectral range of 280 - 400 nm, sensitivity of 300 - 500 microV/W/m^2, and a maximum UVA/UVB irradiance measuring capability of 400 W/m^2. The operational temperature range of the instrument is -40 to +80 degrees Celsius."
"TOOL1599";"AML Oceanographic AML-6 LGR";"1/25/2021 09:39:25";"AML-6 LGR";"Self-powered multiparameter sonde intended for water column profiling applications with internal data logging and post-deployment data tranfer. The sonde is part of the AML-6 series of instruments designed to carry up to six AML X2 series sensors on the endcap in costumizable configurations; optionally, two additional sensors may be connected externally. The sonde has integrated Wifi and GPS, USB connectivity, Sailfish software installed for automatic data processing and export, as well as optional UV biofouling protection. Depth rating of the instrument can be either 500 m or 6000 m."
"TOOL1600";"AML Oceanographic AML-6 RT";"1/25/2021 13:59:42";"AML-6 RT";"Externally powered multiparameter sonde intended for in-situ water column observations with real-time data stream, commonly used in moored platforms, buoys, underwater observatories and Remotely Operated Vehicles (ROVs). The sonde is part of the AML-6 series of instruments designed to carry up to six AML X2 series sensors on the endcap in costumizable configurations; optionally, two additional sensors may be connected externally. The sonde has integrated Wifi and GPS, USB connectivity, Sailfish software installed for automatic data processing and export, as well as optional UV biofouling protection. Depth rating of the instrument can be either 500 m or 6000 m."
"TOOL1601";"Kongsberg EM 712 multibeam echosounder";"1/26/2021 00:19:44";"Kongsberg EM712";"The Kongsberg EM712 is a high to very high resolution multibeam echosounder. It operates at frequencies from 40 to 100 kHz, with a maximum ping rate of 30 Hz. The EM712 features a depth range of 3m below the transducer to 3600m (1800m for the EM712S model, and 600m for the EM712RD model). Across track coverage (swath width) is up to 5.5 times water depth, with a maximum of more than 3500 m."
"TOOL1602";"Kongsberg (Simrad) MS70 multibeam echosounder";"1/26/2021 00:19:44";"Simrad MS70";"The Simrad MS70 is a high resolution multibeam scientific sonar with very low sidelobe levels. It is designed for collection of data from the water column including biomass estimation, fish school characterization and behaviour studies. The MS70 operates in the frequency range of 70 to 120 kHz using 800 transmitting and receiving channels. Provides an acoustic matrix containing 500 beams (25 horizontal and 20 vertical). Each beam is 3° to 4° wide depending on its position in the matrix."
"TOOL1603";"Turner Designs PhytoFlash [submersible] active fluorometer";"2/1/2021 13:46:13";"PhytoFlash fluorometer";"PhytoFlash is an in situ Submersible Active Fluorometer that can be used to determine the quantum efficiency of phytoplankton in both oligotrophic and mesotrophic environments. It can be used for in situ measurement of phytoplankton photosynthetic parameters; detection of the onset of algal blooms; oceanographic, estuarine, limnological and riverine studies; determination of non-photochemical quenching in laboratory mode. PhytoFlash can be operated in three different modes: Self-Contained Mode can be used with the internal data logging system and rechargeable battery pack; Integrated Mode allows PhytoFlash to be mated with and controlled by a third-party system; Laboratory Mode provides full reporting of the response curve. The instrument has a minimum detection limit of 0.15 &micro;g/L, can operate within a temperature range of -2 to +50 degrees Celsius, and is depth rated to 600 meters."
"TOOL1604";"Kipp and Zonen CMP3 pyranometer";"2/1/2021 13:46:13";"K&Z CMP3 pyranometer";"A high performance research grade pyranometer, which is fully compliant with all ISO 9060 spectrally flat Class C Instrument performance criteria. It is intended for shortwave global solar radiation measurements in the spectral range from 300 to 2800 nm. The thermopile detector measures irradiance up to 2000 W m<sup>-2</sup> with response time &lt;18 seconds and typical sensitivity 10 &micro;V W<sup>-1</sup> m<sup>2</sup> that varies less than 5 % from -10 &deg;C to +40 &deg;C. The CMP3 pyranometer is designed for continuous indoor and outdoor use. It features a snap-on white sun shield, integrated levelling, and a weatherproof connector. Two CMP 3s can easily be mounted back-to-back to make a low-cost albedometer. The screw-in drying cartridge is easy to remove and the replacement desiccant is supplied in convenient refill packets. The pyranometer does not require any power, it supplies a low voltage of 0 to 20mV in relation to the amount of incoming radiation. Operating temperature range is -40 &deg;C to +80 &deg;C and the stability is better than 1 % per year."
"TOOL1605";"Rotronic Hygromer MP101 A temperature and humidity probe";"2/3/2021 09:56:26";"Rotronic MP101A";"A combined humidity and temperature probe with linear voltage output. For use in meteorology and similar demanding applications, for example in tunnels, on motorways and airports. It consists of a Hygromer IN-1 humidity sensor and a Pt100 Class A temperature sensor that are fixed. Output signal: 0...1 VDC (RH), -0.4..+0.6 VDC (T). Supply voltage: 4.8...30 VDC. Accuracy: +/-1 %RH (5...95 %RH) +/- 2% RH < 5 %, > 95 % RH), +/- 0.3 deg C (T)."
"TOOL1606";"Navico Simrad MX421 {MX Marine MX421} GPS series";"2/3/2021 09:56:26";"MX Marine MX421";"A series of GPS sensors that may be configured to use differential corrections (DGPS). They are designed for the marine environment. The sensors determine position using the US Navstar satellite system. Differential corrections (RTCM) may be applied using an internal beacon receiver (MX421B-10) or via an external receiver and control and display unit (MX421-10). The GPS receiver uses 12 channels for tracking of L1 C/A signals (1.575 GHz Frequency) and a position update rate of 1 Hz. The differential beacon (MX421B-10) uses 2 channels for tracking (283.5 to 325 kHz). MX 421B-10 can be optionally upgraded to output 5Hz position update. Horizontal Accuracy: <1 m RMS (DGPS) <3m RMS (GPS no S/A)."
"TOOL1607";"Sperry Marine NAVIGAT 2100 gyrocompass";"2/3/2021 09:56:26";"Sperry NAVIGAT 2100";"A fibre-optic gyrocompass and attitude system. Designed for integrated bridges and advanced high-speed vessels. The operation principle is based on the invariance of light (Sagnac effect). It uses three fibre-optic coils (gyroscopes) and a dual-axis electronic level sensor and a Kalman filter to determine the direction of true north. Solid state sensor that has no moving parts and does not require a gimbal. Includes 12 analogue and digital repeaters, and 2 dependent 6 steps/degree heading outputs. Heading accuracy is <= 0.7 degrees secant latitude. Roll/pitch angle accuracy is <= 0.5 degrees. Rate of turn accuracy is < = 0.4 degrees/min. x/y rate accuracy is <= 0.4 degrees/min."
"TOOL1608";"Sperry Marine NAVIGAT 3000 gyrocompass";"2/3/2021 09:56:26";"Sperry NAVIGAT 3000";"A fibre-optic gyrocompass and attitude system. Designed for Mega Yachts, Cargo Vessels and Cruise Liners. Solid state sensor that has no moving parts and does not require a gimbal. Includes 12 serial interfaces for heading repeaters plus 6 serial interfaces for heading receivers and analogue outputs. Also includes 2 dependent 6 steps/degree heading outputs. Heading accuracy is <= 0.4 degrees secant latitude RMS. Roll/pitch angle accuracy is <= 0.1 degrees (for angles <= 45 degrees RMS). Rate of turn accuracy is < = 0.018 degrees/min. x/y rate accuracy is <= 0.4 degrees/min. Heave accuracy is 0.1 m."
"TOOL1609";"Orolia Spectracom Netclock 9383 GPS clock synchroniser";"2/3/2021 09:56:26";"Orolia Netclock 9383";"A time synchronisation instrument that uses the Network Time Protocol (NTP). It is used for synchronsing 9-1-1 systems, computer networks, CAD, radio consoles, voice and video recorders, ANI/ALI, display clocks. It operates using GPS as a true time source and distributes this information to external systems. It consists of a 10 MHz TCXO internal oscillator as standard. Optional configurations use oven-stabilized crystal oscillators (OCXO) and Rubidium oscillators to maintain timing if the GPS reference is lost. Tracks up to twelve GPS satellites simultaneously. Typical accuracy is 1PPS output +/- 50 nanoseconds of UTC."
"TOOL1610";"Krohne Optiflux 5000 flow sensor";"2/3/2021 09:56:26";"Optiflux 5000";"An electromagnetic flow sensor. It is designed for use in aggressive and abraisive media. It use Faraday's law of induction to measure the flow velocity in electrically conductive fluids. It consists of a ceramic zirconium oxide flow tube with fused in-place Cermet or Platinum electrodes. The sensor is typically used in a system with an external signal converter. It is available in a sandwich (SW) or flanged (FL) version. Maximum measuring error: down to 0.3 - 0.15% of the measured value +/- 1 mm/s. Repeatability: +/- 0.1% of MV, minimum 1 mm/s."
"TOOL1611";"Vaisala PTB101 B barometer";"2/3/2021 09:56:26";"Vaisala PTB101B";"An analog barometer. It uses a silicon capacitive absolute pressure sensor (BARCAP). The (B) barometer is supplied from the factory in the shut-down mode. In the shut-down operating mode the barometer is turned on/off using an external TTL level trigger. The (B) barometer has a measurement range between 600-1060 hPa and an accuracy of +/-0.5 hPa (at 20 degC)."
"TOOL1612";"AML Oceanographic P-Xchange pressure sensor series";"6/8/2021 01:37:45";"P-Xchange series";"A series of sensor components used as swappable sensor heads in AML Xchange instruments or as OEM components in other products when used with an adaptor. The sensors measure pressure using the Piezoresistive principle. Each sensor head contains its own embedded calibration. Different measurement range variations are available from 50-6000 dbar. It is depth-rated to 6000 m. It has a precision of 0.03% FS and accuracy of 0.05% FS."
"TOOL1613";"Sunburst Sensors Submersible Autonomous Moored Instrument pH {SAMI-pH} seawater and freshwater pH sensor series";"2/3/2021 09:56:26";"SAMI-pH series";"A series of in situ total hydrogen scale pH sensors used to measure freshwater or seawater pH. They are designed to provide autonomous pH time-series data for scientific research. The sensors operate by mixing sample with an indicator dye and measuring pH by absorbance. Typical dyes are cresol red for freshwater or m-cresol purple for seawater samples. Light sources and path lengths vary between versions (tungsten, LEDs) Accuracy ranges between -0.003 to + 0.0004 pH units. Precision ranges from +/-0.004 to +/-0.0007 pH units. This code is used where it is not known which version of SAMI-pH model is used."
"TOOL1614";"Sea-Bird SBE 3S temperature sensor";"2/3/2021 09:56:26";"SBE-3S";"A frequency output sensor. For use on moored and fixed-site temperature measuring systems. It can also be used as a component in custom systems. Exponentially related to temperature, the thermistor resistance is the controlling element in an optimized Wien Bridge oscillator circuit. Resulting sensor frequency is inversely proportional to the square root of the thermistor resistance. It consists of a glass-coated thermistor bead, pressure-protected in 2.1 mm diameter thin-walled stainless steel tube. It is available with a XSG or wet-pluggable MCBH connector, aluminum or titanium housing. The SBE 3S has a time response of approximately 0.6 sec and an initial accuracy of 0.001 degC, and is typically stable to 0.002 degC/year. It is depth rated to 3400 m (aluminum) or 10,500 m (titanium)."
"TOOL1615";"Kongsberg Seatex Seapath 380 5+ global positioning and attitude sensor";"2/3/2021 09:56:26";"Seapath 380-5+";"A combined Global Navigation Satellite System (GNSS) and inertial measurement unit (IMU). Designed for hydrographic surveying, dredging, oceanographic research, seismic work and offshore construction. A 555 channel-dual frequency sensor that utilises GPS, GLONASS, Galileo, Beidou and QZSS satellites. It uses standard DGNSS (SBAS), Fugro XP2/G2/G4/G4+ and RTK differential corrections. Position accuracy: 1 cm + 1 ppm RMS. Roll/pitch accuracy: 0.008 degrees RMS. Heading accuracy: 0.04 degrees RMS (2.5m baseline), 0.02 degrees RMS (4m baseline). Heave accuracy: 2 cm or 2 % (delayed-mode), 5 cm or 5 % (real-time)."
"TOOL1616";"Marine Magnetics Seaspy 2 magnetometer";"2/3/2021 09:56:26";"MM SeaSPY2";"A pulsed Overhauser magnetometer. It can be platform-integrated (e.g. AUVs and gliders) or towed. It measures the ambient magnetic field using a branch of nuclear Magnetic Resonance technology applied specifically to hydrogen nuclei. It consists of an omnidirectional sensor. Up to three independent gradient directions can be measured (vertical, horizontal (across-track) and longitudinal (along-track)). Configurations available allow it to be used as a gradiometer that measures magnetic gradient in one dimension (vertical, horizontal (across-track) and longitudinal (along-track)) by taking the difference between two independent magnetic sensors Optional pressure or altimeter sensors may be integrated. Absolute accuracy: 0.1 nT."
"TOOL1617";"Kongsberg Seatex MRU 5 platform attitude sensor";"2/3/2021 09:56:26";"Seatex MRU-5";"A platform attitude sensor. For motion compensation of swath bathymetric echo sounders, DP systems, ROVs, helideck monitoring systems, high speed vessel motion damping systems and tow-fish systems. It is also used for structural monitoring of offshore platforms and large vessels. It comprises three highly accurate accelerometers and three Micro-Electro-Mechanical-Structures (MEMS) gyros of type MRG (MRU Rate Gyro). It uses solid state sensors with no rotational or mechanical wearout parts. It has a high output data rate (100 Hz) and offers 189 output variables. These variables can be either digital or analog output signals. Roll/pitch accuracy: 0.02 degrees RMS. Acceleration accuracy: 0.01 m/s RMS. Heave accuracy: 2 cm or 2 % (delayed-mode), 5 cm or 5 % (real-time)."
"TOOL1618";"Orolia Spectracom SecureSync clock synchroniser";"2/3/2021 09:56:26";"Orolia SecureSync";"A configurable (base unit plus option cards) time synchronisation instrument with extra security standards and practices. It is used for synchronsing military and commercial systems. The base unit consists of a 1PPS timing signal aligned to a 10MHz frequency signal without any 10 MHz phase discontinuity. Internal oscillators include OCXO, TCXO, Low Phase Noise OCXO (LPN OCXO), Rubidium (Rb) and Low Phase Noise Rubidium (LPN Rb). Up to 6 options cards can add to the configuration of timing signals, including additional 1PPS, 10MHz, time code (IRIG, ASCII, HaveQuick), other frequencies (5MHz, 2.048 MHz, 1.544 Mhz), telecom T1/E1 data rates, multi-network NTP, and NTP, and PTP. It operates using GNSS (GPS/Galileo/GLONASS/BeiDou/QZSS), SAASM GPS or an alternative time as a reference time source (such as another time server) and distributes this information to external systems. Alternative time references include ASCII Timecode, external 1PPS input, external frequency input, PTP, IRIG, built-in clock OR internal 1PPS generation, NTP, HAVEQUICK or a user set time. In GNSS mode, the system can track up to 72 satellites simultaneously. Typical accuracy is 1PPS output +/- 25 to 50 nanoseconds of UTC."
"TOOL1619";"Simrad GC80 {gyro} gyrocompass";"2/3/2021 09:56:26";"Simrad GC80";"GC80 approved according to IMO A.424(XI) performance standards for gyro-compasses It is designed for vessels with speed up to 30 knots. The system complies with IMO A.424 (11) and Wheel Mark Specifications. The compass uses a sealed sensitive element to detect heading and contains no liquid. In the GC80 series, the GC80 differs from the GC85 by the sensitive element used. Can be configured in a dual or triple gyrocompass system. Is used in conjuction with a compact, dual or expanded control unit. Settling time accuracy: within 3 h. Settle point error accuracy: <+/-0.1 degrees. Repeatability of settle point error accuracy: <+/-0.1 degrees. Roll and pitch error accuracy: <+/-0.4 degrees. Range of speed correction: 0-50 knots/latitude (0-70 degrees)."
"TOOL1620";"Kongsberg Simrad HS50 GPS gyrocompass";"2/3/2021 09:56:26";"Simrad HS50";"A compass that determines heading using two separate GPS sensors. For use on boats. The sensor unit contains two, 12-channel GPS sensors, electronic board with I/O and an inertial rate element. Heading is derived from the fixed-distance dual GPS antenna arrangement. GPS position and speed are calculated from both antennas. The inertial rate element provides yaw/ROT information. DGPS signals may be input to the HS50 to improve position and velocity accuracy (RTCM, SAPOS). Heading accuracy: 0.3 degrees RMS (static), 0.5 degrees RMS (dynamic). ROT accuracy: 0.5 deg/s + 5%. Position accuracy: 5 m 95% CEP. Velocity accuracy: 0.1 m/s 95% CEP."
"TOOL1621";"Furuno GPS Navigator GP-31 GPS";"2/3/2021 09:56:26";"Furuno GP-31";"A 12-channel, all-in-view Global Positioning System (GPS). Designed for use on marine vessels. It receives L1 C/A (1575.42 MHz) frequencies. It is Differential GPS (DGPS) ready (requires an external DGPS beacon receiver - Furuno GR-80) with frequency range 283.5-325 kHz. Accuracy is approx. 50 m (GPS), or approx. 5 m (DGPS), 95% of the time."
"TOOL1622";"Turner Designs Cyclops-7 fluorometer";"2/3/2021 09:56:26";"Turner Cyclops-7";"A high performance in situ fluorometer which can be configured and factory scaled for various fluorometric analyses. These include detection of blue-green algae (phycocyanin, phycoerythrin), CDOM/FDOM, fluroescent dye tracing (fluorescein, rhodamine, PTSA), hydrocarbons (crude oil, refined fuels), wastewater monitoring (optical brighteners, tryptophan), turbidity, and chlorophyll in vivo (blue excitation, red excitation). Custom optics are available between 260-900 nm. Depending on the configuration, the instrument has a minimum detection limit ranging from 0.01-10 ppb, 10 ppm, 0.03-0.3 ug/L and 0.05 NTU. The instrument can be used in depths up to 600 m and in water temperatures of -2 to 50 degC."
"TOOL1623";"Kongsberg Seatex Seapath 380 heading, attitude and positioning sensor series";"2/3/2021 13:48:25";"Kongsberg Seapath 380 series";"Heading, attitude and positioning sensor series, designed to support hydrographic surveying and dredging activities with high precision navigation measurements. Seapath 380 instruments are composed of a 555-channel dual frequency Real Time Kinematics (RTK) Global Navigation Satellite System (GNSS) receiver and a Motion Reference Unit (MRU) inertial sensor. Different Seapath 380 models within the series determine the type of MRU mounted on the instrument: MRU models be either 5+, 5, H or 3, with associated RMS roll and pith accuracy of 0.008 deg, 0.02 deg, 0.03 deg and 0.08 deg respectively. Each instrument features 2 cm heave accuracy (delayed signal), and position accuracy of 0.01 m + 1 ppm RMS (X and Y) can be achieved through post processing of satellite and Inertial Measurement Unit (IMU) data. The position solution can use all available satellites, including GPS, GLONASS, Galileo, Beidou and QZSS."
"TOOL1624";"Thales DG16 Differential Global Positioning System receiver";"2/10/2021 18:43:00";"Thales DG16 DGPS";"A 16 channel Differential Global Positioning System (DGPS) receiver with 12 GPS L1 code and carrier channels. The receiver incorporates signals from 2 Satellite Based Augmentation System (SBAS) channels and 2 300 KHz DGPS beacon channels, to provide up to 20 Hz sub-metre three-dimensional differential positioning. The receiver uses a Receiver Autonomous Integrated Monitoring (RAIM) algorithm to exclude satellite signals with consistent bias errors, further improving accuracy and reliability. In differential mode, the receiver has an accuracy of 40 cm, with a velocity accuracy of 0.1 knots."
"TOOL1625";"Forsberg Starlink DNAV-212 Differential Global Positioning System receiver";"2/10/2021 18:43:00";"Forsberg DNAV-212 DGPS";"A 12 channel Differential Global Positioning System (DGPS) receiver with an automatic 2 channel beacon receiver. The receiver yields real-time positioning, ground speed, course, and time measurement data at an output rate of 10 Hz. The instrument has applications in GIS data collection, agriculture and hydrographic surveys, providing continuous sub-metre positional accuracy with a latency of 15-40 ms. The Starlink DNAV-212 is waterproof, and designed for rugged professional use. It features multiple interface ports, enabling it to interface easily with software packages or systems capable of accepting standard GPS data input."
"TOOL1626";"Kongsberg Seatex Differential Positioning Sensor 112";"2/10/2021 18:43:00";"Kongsberg Seatex DPS 112";"A combined Differential Global Positioning System (DGPS) L1/L2, GLONASS L1/L2 and Satellite Based Augmentation System (SBAS) receiver. Features a built-in display for system configuration and status monitoring. Positional accuracy is <1 m, 95% CEP (DGPS/DGLONASS and SBAS), with the possibility improved (10 cm) accuracy when utilising the Fugro Seastar G2 service of reference stations. Output rate of 1 Hz."
"TOOL1627";"Trimble DSM 232 Global Positioning System receiver";"2/10/2021 18:43:00";"Trimble DSM 232 GPS";"The Trimble DSM 232 GPS is modular GPS receiver, with a separate antenna and receiver unit. The modularity enables different antenna options, in order to accept GPS corrections from a variety of sources, allowing sub-metre, decimetre, or centimetre accuracy depending on the user application. Compatible with Satellite Based Augmentation Systems (SBAS) such as WAAS and EGNOS for centimetre accuracy. The DSM 232 receiver outputs positional data at rates up to 10 Hz."
"TOOL1628";"Raytheon DSN-450 Doppler speed log";"1/12/2022 19:31:26";"Raytheon DSN-450";"The Raytheon DSN-450 is a 200 KHz dual-axis, four beam Doppler speed log. The instrument simultaneously measures and displays ahead and astern speed, athwartship speed, distance travelled, and at continental shelf depths, an indication of water depth. The instrument is designed to aid the manoeuvring and docking of very large ships, providing a resolution of 0.1 knots at ship speeds above 10 knots, and a resolution of 0.01 knots at ship speeds below 10 knots when in mooring mode. The instrument utilises bottom and water-mass tracking technology, and features a depth indicator and adjustable depth alarm with a resolution of 0.33 feet in water depths of less than 250 feet."
